´úÂë,¼ò³Æ,ÈÕÆÚ,Ç°ÊÕÅÌ¼Û(Ôª),¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),³É½»½ð¶î(Ôª),ÕÇµø(Ôª),ÕÇµø·ù(%),¾ù¼Û(Ôª),»»ÊÖÂÊ(%),A¹ÉÁ÷Í¨ÊÐÖµ(Ôª),B¹ÉÁ÷Í¨ÊÐÖµ(Ôª),×ÜÊÐÖµ(Ôª),A¹ÉÁ÷Í¨¹É±¾(¹É),B¹ÉÁ÷Í¨¹É±¾(¹É),×Ü¹É±¾(¹É),ÊÐÓ¯ÂÊ,ÊÐ¾»ÂÊ,ÊÐÏúÂÊ,ÊÐÏÖÂÊ,
000825.SZ,Ì«¸Ö²»Ðâ,2001-11-26,1.2829,1.2713,1.3101,1.2674,1.3023,2537630,16988734.9,0.0194,1.5129,6.6947,0.5205,3271125000,N/A,7221100700,487500000,0,1076170000,23.2915,2.3167,1.4627,49.8181,
000825.SZ,Ì«¸Ö²»Ðâ,2001-11-27,1.3023,1.2926,1.3237,1.2926,1.312,2372618,16086711.5,0.0097,0.7452,6.7802,0.4867,3295500000,N/A,7274909200,487500000,0,1076170000,23.465,2.3339,1.4736,50.1893,
000825.SZ,Ì«¸Ö²»Ðâ,2001-11-28,1.312,1.3062,1.3314,1.3062,1.3237,6025610,41153649.9,0.0116,0.8876,6.8298,1.236,3324750000,N/A,7339479400,487500000,0,1076170000,23.6733,2.3546,1.4867,50.6347,
000825.SZ,Ì«¸Ö²»Ðâ,2001-11-29,1.3237,1.3237,1.3411,1.3178,1.3198,5835616,39989039.1,-0.0039,-0.2933,6.8526,1.197,3315000000,N/A,7317956000,487500000,0,1076170000,23.6039,2.3477,1.4823,50.4863,
000825.SZ,Ì«¸Ö²»Ðâ,2001-11-30,1.3198,1.3198,1.3256,1.3023,1.3062,1616240,10984169.6,-0.0136,-1.0294,6.7961,0.3315,3280875000,N/A,7242624100,487500000,0,1076170000,23.3609,2.3236,1.4671,49.9665,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-03,1.3062,1.3081,1.3314,1.3043,1.3217,8735780,59458948.7,0.0155,1.1887,6.8064,1.792,3319875000,N/A,7328717700,487500000,0,1076170000,23.6386,2.3512,1.4845,50.5605,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-04,1.3217,1.3217,1.3237,1.3043,1.3081,834563,5621808.3,-0.0136,-1.0279,6.7362,0.1712,3285750000,N/A,7253385800,487500000,0,1076170000,23.3956,2.327,1.4692,50.0408,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-05,1.3081,1.3081,1.3314,1.3062,1.3198,5167946,35140019.2,0.0116,0.8902,6.7996,1.0601,3315000000,N/A,7317956000,487500000,0,1076170000,23.6039,2.3477,1.4823,50.4863,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-06,1.3198,1.3043,1.3276,1.3043,1.314,3214840,21865499.3,-0.0058,-0.4412,6.8014,0.6595,3300375000,N/A,7285670900,487500000,0,1076170000,23.4997,2.3374,1.4758,50.2635,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-07,1.314,1.3101,1.3101,1.3023,1.3062,999070,6723903.6,-0.0078,-0.5908,6.7302,0.2049,3280875000,N/A,7242624100,487500000,0,1076170000,23.3609,2.3236,1.4671,49.9665,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-10,1.3062,1.3159,1.3159,1.3023,1.312,413437,2780605.1,0.0058,0.4458,6.7256,0.0848,3295500000,N/A,7274909200,487500000,0,1076170000,23.465,2.3339,1.4736,50.1893,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-11,1.312,1.3062,1.3237,1.3043,1.3217,8565790,58208006.3,0.0097,0.7396,6.7954,1.7571,3319875000,N/A,7328717700,487500000,0,1076170000,23.6386,2.3512,1.4845,50.5605,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-12,1.3217,1.3198,1.3392,1.3004,1.3198,10373386,71060885,-0.0019,-0.1468,6.8503,2.1279,3315000000,N/A,7317956000,487500000,0,1076170000,23.6039,2.3477,1.4823,50.4863,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-13,1.3198,1.3043,1.3159,1.3004,1.3043,7632690,51414278.3,-0.0155,-1.1765,6.7361,1.5657,3276000000,N/A,7231862400,487500000,0,1076170000,23.3262,2.3201,1.4649,49.8923,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-14,1.3043,1.3023,1.3217,1.3023,1.312,9263888,62855255,0.0078,0.5952,6.785,1.9003,3295500000,N/A,7274909200,487500000,0,1076170000,23.465,2.3339,1.4736,50.1893,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-17,1.312,1.3101,1.3198,1.3004,1.3004,612480,4118112.5,-0.0116,-0.8876,6.7237,0.1256,3266250000,N/A,7210339000,487500000,0,1076170000,23.2568,2.3132,1.4605,49.7438,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-18,1.3004,1.3023,1.3081,1.2693,1.3023,1644750,10913672.3,0.0019,0.1493,6.6355,0.3374,3271125000,N/A,7221100700,487500000,0,1076170000,23.2915,2.3167,1.4627,49.8181,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-19,1.3023,1.3023,1.3023,1.2771,1.2926,1298604,8606539.4,-0.0097,-0.7452,6.6275,0.2664,3246750000,N/A,7167292200,487500000,0,1076170000,23.1179,2.2994,1.4518,49.4468,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-20,1.2926,1.281,1.2829,1.2616,1.2829,2213317,14573640.1,-0.0097,-0.7508,6.5845,0.454,3222375000,N/A,7113483700,487500000,0,1076170000,22.9444,2.2821,1.4409,49.0756,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-21,1.2829,1.2829,1.3101,1.279,1.2984,6666538,44508006.9,0.0155,1.2103,6.6763,1.3675,3261375000,N/A,7199577300,487500000,0,1076170000,23.222,2.3098,1.4583,49.6696,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-24,1.2984,1.3004,1.3081,1.279,1.2926,12351520,82593508.3,-0.0058,-0.4484,6.6869,2.5336,3246750000,N/A,7167292200,487500000,0,1076170000,23.1179,2.2994,1.4518,49.4468,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-25,1.2926,1.279,1.2965,1.2577,1.2946,5276020,34795553.3,0.0019,0.1502,6.595,1.0823,3251625000,N/A,7178053900,487500000,0,1076170000,23.1526,2.3028,1.454,49.5211,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-26,1.2946,1.2693,1.279,1.2596,1.2674,1755251,11418071.6,-0.0272,-2.099,6.5051,0.3601,3183375000,N/A,7027390100,487500000,0,1076170000,22.6667,2.2545,1.4235,48.4817,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-27,1.2674,1.2674,1.312,1.2616,1.3023,1781472,11802552.6,0.0349,2.7565,6.6252,0.3654,3271125000,N/A,7221100700,487500000,0,1076170000,23.2915,2.3167,1.4627,49.8181,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-28,1.3023,1.2907,1.3373,1.281,1.3295,4006234,27187414.2,0.0272,2.0864,6.7863,0.8218,3339375000,N/A,7371764500,487500000,0,1076170000,23.7774,2.365,1.4932,50.8575,
000825.SZ,Ì«¸Ö²»Ðâ,2001-12-31,1.3295,1.3198,1.3489,1.3101,1.345,5755276,39728337.6,0.0155,1.1679,6.9029,1.1806,3378375000,N/A,7457858100,487500000,0,1076170000,24.0551,2.3926,1.5107,51.4514,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-04,1.345,1.3431,1.3431,1.3101,1.3101,599810,4101975.4,-0.0349,-2.5974,6.8388,0.123,3290625000,N/A,7264147500,487500000,0,1076170000,23.4303,2.3305,1.0635,27.1303,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-07,1.3101,1.3198,1.3198,1.2984,1.3023,381765,2564578.2,-0.0078,-0.5926,6.7177,0.0783,3271125000,N/A,7221100700,487500000,0,1076170000,23.2915,2.3167,1.0572,26.9695,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-08,1.3023,1.3004,1.3198,1.2946,1.2965,806590,5402117.8,-0.0058,-0.4471,6.6975,0.1655,3256500000,N/A,7188815600,487500000,0,1076170000,23.1873,2.3063,1.0525,26.8489,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-09,1.2965,1.2965,1.2965,1.2771,1.279,447043,2956681.7,-0.0175,-1.3473,6.6139,0.0917,3212625000,N/A,7091960300,487500000,0,1076170000,22.8749,2.2752,1.0383,26.4872,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-10,1.279,1.2693,1.2946,1.2635,1.2868,569985,3729620.5,0.0078,0.607,6.5434,0.1169,3232125000,N/A,7135007100,487500000,0,1076170000,23.0138,2.289,1.0446,26.648,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-11,1.2868,1.2926,1.2926,1.2674,1.2849,468470,3088510.7,-0.0019,-0.1508,6.5928,0.0961,3227250000,N/A,7124245400,487500000,0,1076170000,22.9791,2.2856,1.043,26.6078,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-14,1.2849,1.2674,1.2732,1.2441,1.2441,801910,5177882.7,-0.0408,-3.1722,6.4569,0.1645,3124875000,N/A,6898249700,487500000,0,1076170000,22.2501,2.2131,1.0099,25.7637,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-15,1.2441,1.2441,1.2616,1.2325,1.246,384319,2467436.7,0.0019,0.156,6.4203,0.0788,3129750000,N/A,6909011400,487500000,0,1076170000,22.2848,2.2165,1.0115,25.8039,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-16,1.246,1.246,1.2577,1.2286,1.2499,819359,5239375.5,0.0039,0.3115,6.3945,0.1681,3139500000,N/A,6930534800,487500000,0,1076170000,22.3543,2.2234,1.0147,25.8843,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-17,1.2499,1.2402,1.2538,1.1859,1.2014,909686,5755629.5,-0.0485,-3.882,6.3271,0.1866,3017625000,N/A,6661492300,487500000,0,1076170000,21.4865,2.1371,0.9753,24.8795,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-18,1.2014,1.1859,1.213,1.1703,1.1995,739339,4555405.6,-0.0019,-0.1616,6.1615,0.1517,3012750000,N/A,6650730600,487500000,0,1076170000,21.4518,2.1337,0.9737,24.8393,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-21,1.1995,1.1859,1.1995,1.1762,1.1781,988335,6031282.9,-0.0213,-1.7799,6.1025,0.2027,2959125000,N/A,6532351900,487500000,0,1076170000,21.0699,2.0957,0.9564,24.3972,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-22,1.1781,1.1665,1.1995,1.1665,1.1859,709210,4312897.9,0.0078,0.659,6.0813,0.1455,2978625000,N/A,6575398700,487500000,0,1076170000,21.2088,2.1095,0.9627,24.5579,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-23,1.1859,1.1839,1.2305,1.18,1.2247,1198579,7370949.2,0.0388,3.2733,6.1497,0.2459,3076125000,N/A,6790632700,487500000,0,1076170000,21.903,2.1786,0.9942,25.3618,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-24,1.2247,1.2227,1.2402,1.1839,1.2189,738823,4634556.1,-0.0058,-0.4754,6.2729,0.1516,3061500000,N/A,6758347600,487500000,0,1076170000,21.7989,2.1682,0.9895,25.2412,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-25,1.2189,1.1995,1.2519,1.1956,1.2325,4257250,27089861.2,0.0136,1.1146,6.3632,0.8733,3095625000,N/A,6833679500,487500000,0,1076170000,22.0419,2.1924,1.0005,25.5226,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-28,1.2325,1.213,1.2422,1.1257,1.1645,6289851,39021756.7,-0.0679,-5.5118,6.2039,1.2902,2925000000,N/A,6457020000,487500000,0,1076170000,20.827,2.0715,0.9453,24.1158,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-29,1.1645,1.1606,1.1917,1.1451,1.18,906268,5498656.4,0.0155,1.3333,6.0674,0.1859,2964000000,N/A,6543113600,487500000,0,1076170000,21.1046,2.0991,0.958,24.4373,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-30,1.18,1.1703,1.2305,1.1703,1.2286,827359,5108208,0.0485,4.1118,6.1741,0.1697,3085875000,N/A,6812156100,487500000,0,1076170000,21.9724,2.1855,0.9973,25.4422,
000825.SZ,Ì«¸Ö²»Ðâ,2002-01-31,1.2286,1.2189,1.281,1.2111,1.2693,4027106,26119789.4,0.0408,3.3175,6.486,0.8261,3188250000,N/A,7038151800,487500000,0,1076170000,22.7014,2.258,1.0304,26.2862,
000825.SZ,Ì«¸Ö²»Ðâ,2002-02-01,1.2693,1.2654,1.2654,1.2286,1.2325,1114969,7115872,-0.0369,-2.9052,6.3821,0.2287,3095625000,N/A,6833679500,487500000,0,1076170000,22.0419,2.1924,1.0005,25.5226,
000825.SZ,Ì«¸Ö²»Ðâ,2002-02-04,1.2325,1.2325,1.2422,1.2189,1.2383,657035,4172954.9,0.0058,0.4724,6.3512,0.1348,3110250000,N/A,6865964600,487500000,0,1076170000,22.146,2.2027,1.0052,25.6431,
000825.SZ,Ì«¸Ö²»Ðâ,2002-02-05,1.2383,1.2305,1.2577,1.2266,1.2422,641298,4100917.8,0.0039,0.3135,6.3947,0.1315,3120000000,N/A,6887488000,487500000,0,1076170000,22.2154,2.2096,1.0084,25.7235,
000825.SZ,Ì«¸Ö²»Ðâ,2002-02-06,1.2422,1.246,1.2538,1.2363,1.2422,671599,4294825.1,0,0,6.3949,0.1378,3120000000,N/A,6887488000,487500000,0,1076170000,22.2154,2.2096,1.0084,25.7235,
000825.SZ,Ì«¸Ö²»Ðâ,2002-02-07,1.2422,1.2402,1.2596,1.2402,1.2519,867297,5568672.2,0.0097,0.7812,6.4207,0.1779,3144375000,N/A,6941296500,487500000,0,1076170000,22.389,2.2269,1.0163,25.9245,
000825.SZ,Ì«¸Ö²»Ðâ,2002-02-08,1.2519,1.2596,1.2616,1.248,1.2499,789060,5092556.9,-0.0019,-0.155,6.454,0.1619,3139500000,N/A,6930534800,487500000,0,1076170000,22.3543,2.2234,1.0147,25.8843,
000825.SZ,Ì«¸Ö²»Ðâ,2002-02-25,1.2499,1.2771,1.2771,1.2422,1.2577,1133615,7325298.4,0.0078,0.6211,6.4619,0.2325,3159000000,N/A,6973581600,487500000,0,1076170000,22.4931,2.2373,1.021,26.0451,
000825.SZ,Ì«¸Ö²»Ðâ,2002-02-26,1.2577,1.2557,1.2713,1.2538,1.2577,546360,3546860.3,0,0,6.4918,0.1121,3159000000,N/A,6973581600,487500000,0,1076170000,22.4931,2.2373,1.021,26.0451,
000825.SZ,Ì«¸Ö²»Ðâ,2002-02-27,1.2577,1.2577,1.2829,1.2577,1.2771,2916391,19099308.7,0.0194,1.5432,6.549,0.5982,3207750000,N/A,7081198600,487500000,0,1076170000,22.8402,2.2718,1.0367,26.447,
000825.SZ,Ì«¸Ö²»Ðâ,2002-02-28,1.2771,1.2771,1.281,1.2616,1.2654,485940,3183228.6,-0.0116,-0.9119,6.5507,0.0997,3178500000,N/A,7016628400,487500000,0,1076170000,22.632,2.2511,1.0273,26.2058,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-01,1.2654,1.2654,1.2654,1.2654,1.2654,N/A,N/A,0,0,N/A,N/A,3178500000,N/A,7016628400,487500000,0,1076170000,22.632,2.2511,1.0273,26.2058,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-04,1.2654,1.2441,1.2907,1.2402,1.2829,4172669,27583885,0.0175,1.3804,6.6106,0.8559,3222375000,N/A,7113483700,487500000,0,1076170000,22.9444,2.2821,1.0415,26.5676,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-05,1.2829,1.2713,1.3043,1.2713,1.2887,8459382,56265034.6,0.0058,0.4539,6.6512,1.7353,3237000000,N/A,7145768800,487500000,0,1076170000,23.0485,2.2925,1.0462,26.6882,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-06,1.2887,1.2887,1.3004,1.2829,1.2984,11249231,74867549.3,0.0097,0.753,6.6553,2.3075,3261375000,N/A,7199577300,487500000,0,1076170000,23.222,2.3098,1.0541,26.8891,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-07,1.2984,1.2907,1.3062,1.2887,1.3023,1840056,12283625,0.0039,0.299,6.6757,0.3774,3271125000,N/A,7221100700,487500000,0,1076170000,23.2915,2.3167,1.0572,26.9695,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-08,1.3023,1.3101,1.3101,1.2771,1.2984,5403577,35805551.8,-0.0039,-0.2981,6.6263,1.1084,3261375000,N/A,7199577300,487500000,0,1076170000,23.222,2.3098,1.0541,26.8891,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-11,1.2984,1.3004,1.3101,1.2771,1.2907,2665919,17642656.4,-0.0078,-0.5979,6.6179,0.5469,3241875000,N/A,7156530500,487500000,0,1076170000,23.0832,2.2959,1.0478,26.7283,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-12,1.2907,1.2907,1.2965,1.2771,1.2829,1836916,12148315.4,-0.0078,-0.6015,6.6134,0.3768,3222375000,N/A,7113483700,487500000,0,1076170000,22.9444,2.2821,1.0415,26.5676,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-13,1.2829,1.281,1.2907,1.2616,1.2868,2082935,13685778.3,0.0039,0.3026,6.5704,0.4273,3232125000,N/A,7135007100,487500000,0,1076170000,23.0138,2.289,1.0446,26.648,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-14,1.2868,1.2965,1.3101,1.2868,1.3004,6508071,43600655.6,0.0136,1.0558,6.6995,1.335,3266250000,N/A,7210339000,487500000,0,1076170000,23.2568,2.3132,1.0556,26.9293,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-15,1.3004,1.3023,1.3411,1.2926,1.3217,7632335,52086731.9,0.0213,1.6418,6.8245,1.5656,3319875000,N/A,7328717700,487500000,0,1076170000,24.69,2.3325,1.073,27.3714,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-18,1.3217,1.3314,1.3392,1.3062,1.3198,2713572,18466246,-0.0019,-0.1468,6.8051,0.5566,3315000000,N/A,7317956000,487500000,0,1076170000,24.6538,2.3291,1.0714,27.3312,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-19,1.3198,1.3198,1.3431,1.3198,1.3392,3275372,22530295.8,0.0194,1.4706,6.8787,0.6719,3363750000,N/A,7425573000,487500000,0,1076170000,25.0163,2.3634,1.0872,27.7332,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-20,1.3392,1.3547,1.3547,1.3256,1.3334,7552044,52122272.2,-0.0058,-0.4348,6.9017,1.5491,3349125000,N/A,7393287900,487500000,0,1076170000,24.9075,2.3531,1.0824,27.6126,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-21,1.3334,1.3334,1.3489,1.3178,1.3334,4415598,30299982.1,0,0,6.862,0.9058,3349125000,N/A,7393287900,487500000,0,1076170000,24.9075,2.3531,1.0824,27.6126,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-22,1.3334,1.3392,1.3392,1.3101,1.3198,3526674,23932769,-0.0136,-1.0189,6.7862,0.7234,3315000000,N/A,7317956000,487500000,0,1076170000,24.6538,2.3291,1.0714,27.3312,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-25,1.3198,1.3198,1.3761,1.3159,1.3741,7890466,54998191.9,0.0543,4.1176,6.9702,1.6186,3451500000,N/A,7619283600,487500000,0,1076170000,25.6689,2.425,1.1155,28.4566,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-26,1.3741,1.3916,1.3916,1.3586,1.3683,5757328,40714511.1,-0.0058,-0.4237,7.0718,1.181,3436875000,N/A,7586998500,487500000,0,1076170000,25.5601,2.4148,1.1108,28.3361,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-27,1.3683,1.3722,1.3838,1.3644,1.3761,4096319,29067059,0.0078,0.5674,7.0959,0.8403,3456375000,N/A,7630045300,487500000,0,1076170000,25.7052,2.4285,1.1171,28.4968,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-28,1.3761,1.3819,1.3819,1.3605,1.3683,2803035,19793240.1,-0.0078,-0.5642,7.0614,0.575,3436875000,N/A,7586998500,487500000,0,1076170000,25.5601,2.4148,1.1108,28.3361,
000825.SZ,Ì«¸Ö²»Ðâ,2002-03-29,1.3683,1.3664,1.3664,1.3334,1.3392,2299212,15908118.2,-0.0291,-2.1277,6.9189,0.4716,3363750000,N/A,7425573000,487500000,0,1076170000,25.0163,2.3634,1.0872,27.7332,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-01,1.3392,1.3295,1.3528,1.3237,1.3431,1954896,13505276.7,0.0039,0.2899,6.9084,0.401,3373500000,N/A,7447096400,487500000,0,1076170000,25.0888,2.3702,1.0903,27.8136,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-02,1.3431,1.3392,1.3411,1.3198,1.3237,1368060,9357394.9,-0.0194,-1.4451,6.8399,0.2806,3324750000,N/A,7339479400,487500000,0,1076170000,24.7263,2.336,1.0745,27.4116,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-03,1.3237,1.3198,1.345,1.3159,1.3431,1295403,8927705.2,0.0194,1.4663,6.8918,0.2657,3373500000,N/A,7447096400,487500000,0,1076170000,25.0888,2.3702,1.0903,27.8136,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-04,1.3431,1.3392,1.3741,1.3237,1.3683,3346160,23444026.9,0.0252,1.8786,7.0062,0.6864,3436875000,N/A,7586998500,487500000,0,1076170000,25.5601,2.4148,1.1108,28.3361,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-05,1.3683,1.3703,1.4168,1.345,1.4149,14737631,105567902.3,0.0466,3.4043,7.1632,3.0231,3553875000,N/A,7845279300,487500000,0,1076170000,26.4303,2.497,1.1486,29.3007,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-08,1.4149,1.413,1.4168,1.3761,1.4149,17641386,126053100.3,0,0,7.1453,3.6187,3553875000,N/A,7845279300,487500000,0,1076170000,26.4303,2.497,1.1486,29.3007,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-09,1.4149,1.4013,1.4032,1.3586,1.3683,19751978,139594352.1,-0.0466,-3.2922,7.0674,4.0517,3436875000,N/A,7586998500,487500000,0,1076170000,25.5601,2.4148,1.1108,28.3361,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-10,1.3683,1.3897,1.3897,1.3373,1.3508,15226280,105529254.3,-0.0175,-1.2766,6.9307,3.1233,3393000000,N/A,7490143200,487500000,0,1076170000,25.2338,2.3839,1.0966,27.9743,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-11,1.3508,1.3489,1.3703,1.3295,1.3334,17564389,122567145.5,-0.0175,-1.2931,6.9782,3.603,3349125000,N/A,7393287900,487500000,0,1076170000,24.9075,2.3531,1.0824,27.6126,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-12,1.3334,1.3295,1.3586,1.3276,1.3373,9058355,62806481.2,0.0039,0.2911,6.9335,1.8581,3358875000,N/A,7414811300,487500000,0,1076170000,24.9801,2.3599,1.0856,27.693,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-15,1.3373,1.3392,1.3489,1.2984,1.3043,7153103,48798155.4,-0.033,-2.4673,6.822,1.4673,3276000000,N/A,7231862400,487500000,0,1076170000,24.3637,2.3017,1.0588,27.0097,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-16,1.3043,1.3043,1.312,1.2965,1.3004,2990085,20094512,-0.0039,-0.2976,6.7204,0.6134,3266250000,N/A,7210339000,487500000,0,1076170000,24.2912,2.2949,1.0556,26.9293,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-17,1.3004,1.3023,1.3295,1.2887,1.3198,2682488,18031832.6,0.0194,1.4925,6.7221,0.5503,3315000000,N/A,7317956000,487500000,0,1076170000,24.6538,2.3291,1.0714,27.3312,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-18,1.3198,1.3198,1.3198,1.3198,1.3198,N/A,N/A,0,0,N/A,N/A,3315000000,N/A,7317956000,487500000,0,1076170000,24.6538,2.3291,1.0714,27.3312,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-19,1.3198,1.3023,1.3295,1.2713,1.3256,2650258,17782284.7,0.0058,0.4412,6.7096,0.5436,3329625000,N/A,7350241100,487500000,0,1076170000,24.7625,2.2918,1.0761,27.4518,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-22,1.3256,1.3198,1.3547,1.3023,1.3489,7363249,50508795.5,0.0233,1.757,6.8596,1.5104,3388125000,N/A,7479381500,487500000,0,1076170000,25.1976,2.332,1.095,27.9341,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-23,1.3489,1.3431,1.3644,1.3237,1.3411,13271070,92245161.9,-0.0078,-0.5755,6.9508,2.7223,3368625000,N/A,7436334700,487500000,0,1076170000,25.0526,2.3186,1.0887,27.7734,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-24,1.3411,1.3373,1.3373,1.3101,1.3101,1202348,8163377.5,-0.0311,-2.3155,6.7895,0.2466,3290625000,N/A,7264147500,487500000,0,1076170000,24.4725,2.2649,1.0635,27.1303,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-25,1.3101,1.3062,1.314,1.2926,1.2984,1914630,12809832.9,-0.0116,-0.8889,6.6905,0.3927,3261375000,N/A,7199577300,487500000,0,1076170000,24.2549,2.2448,1.0541,26.8891,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-26,1.2984,1.3043,1.314,1.2965,1.3023,1342476,9027184.9,0.0039,0.299,6.7243,0.2754,3271125000,N/A,7221100700,487500000,0,1076170000,24.3275,2.2515,1.0572,26.9695,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-29,1.3023,1.3101,1.3159,1.2965,1.3043,2095610,14071669.4,0.0019,0.149,6.7148,0.4299,3276000000,N/A,7231862400,487500000,0,1076170000,24.3637,2.2549,1.0588,27.0097,
000825.SZ,Ì«¸Ö²»Ðâ,2002-04-30,1.3043,1.3101,1.3159,1.3004,1.3101,1352222,9105307,0.0058,0.4464,6.7336,0.2774,3290625000,N/A,7264147500,487500000,0,1076170000,24.4725,2.2649,1.0635,27.1303,
000825.SZ,Ì«¸Ö²»Ðâ,2002-05-08,1.3101,1.3198,1.3198,1.2946,1.2965,937189,6273518.8,-0.0136,-1.037,6.694,0.1922,3256500000,N/A,7188815600,487500000,0,1076170000,24.2187,2.2414,1.0525,26.8489,
000825.SZ,Ì«¸Ö²»Ðâ,2002-05-09,1.2965,1.2926,1.3159,1.281,1.3101,1812680,12081417.8,0.0136,1.0479,6.6649,0.3718,3290625000,N/A,7264147500,487500000,0,1076170000,24.4725,2.2649,1.0635,27.1303,
000825.SZ,Ì«¸Ö²»Ðâ,2002-05-10,1.3101,1.3062,1.3101,1.2868,1.3004,936620,6264092.2,-0.0097,-0.7407,6.688,0.1921,3266250000,N/A,7210339000,487500000,0,1076170000,24.2912,2.2482,1.0556,26.9293,
000825.SZ,Ì«¸Ö²»Ðâ,2002-05-13,1.3004,1.2946,1.3023,1.2829,1.3004,1528082,10154318.9,0,0,6.6451,0.3135,3266250000,N/A,7210339000,487500000,0,1076170000,24.2912,2.2482,1.0556,26.9293,
